filepath,filename,species,split,source_wav,ogg_quality
train/Collared Kingfisher/xc266476_4305.ogg,xc266476_4305.ogg,Collared Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc266476_4305.wav,2
train/Collared Kingfisher/xc290555_108.ogg,xc290555_108.ogg,Collared Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc290555_108.wav,2
train/Collared Kingfisher/xc151135_18642.ogg,xc151135_18642.ogg,Collared Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc151135_18642.wav,2
train/Collared Kingfisher/xc295158_7410.ogg,xc295158_7410.ogg,Collared Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc295158_7410.wav,2
train/Collared Kingfisher/xc730935_7240.ogg,xc730935_7240.ogg,Collared Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc730935_7240.wav,2
train/Collared Kingfisher/xc290554_13955.ogg,xc290554_13955.ogg,Collared Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc290554_13955.wav,2
train/Collared Kingfisher/xc896209_22107.ogg,xc896209_22107.ogg,Collared Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc896209_22107.wav,2
train/Collared Kingfisher/xc204898_7315.ogg,xc204898_7315.ogg,Collared Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc204898_7315.wav,2
train/Collared Kingfisher/xc448094_12809.ogg,xc448094_12809.ogg,Collared Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc448094_12809.wav,2
train/Collared Kingfisher/xc356241_37797.ogg,xc356241_37797.ogg,Collared Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc356241_37797.wav,2
train/Collared Kingfisher/xc825797_5045.ogg,xc825797_5045.ogg,Collared Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc825797_5045.wav,2
train/Collared Kingfisher/xc269435_113.ogg,xc269435_113.ogg,Collared Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc269435_113.wav,2
train/Collared Kingfisher/xc940167_14187.ogg,xc940167_14187.ogg,Collared Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc940167_14187.wav,2
train/Collared Kingfisher/xc940167_28800.ogg,xc940167_28800.ogg,Collared Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc940167_28800.wav,2
train/Collared Kingfisher/xc369566_6704.ogg,xc369566_6704.ogg,Collared Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc369566_6704.wav,2
train/Collared Kingfisher/xc205792_626.ogg,xc205792_626.ogg,Collared Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc205792_626.wav,2
train/Collared Kingfisher/xc1005530_6289.ogg,xc1005530_6289.ogg,Collared Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc1005530_6289.wav,2
train/Collared Kingfisher/xc684609_168.ogg,xc684609_168.ogg,Collared Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc684609_168.wav,2
train/Collared Kingfisher/xc36965_927.ogg,xc36965_927.ogg,Collared Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc36965_927.wav,2
train/Collared Kingfisher/xc69653_24783.ogg,xc69653_24783.ogg,Collared Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc69653_24783.wav,2
train/Collared Kingfisher/xc151136_10485.ogg,xc151136_10485.ogg,Collared Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc151136_10485.wav,2
train/Collared Kingfisher/xc724541_3854.ogg,xc724541_3854.ogg,Collared Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc724541_3854.wav,2
train/Collared Kingfisher/xc402013_13501.ogg,xc402013_13501.ogg,Collared Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc402013_13501.wav,2
train/Collared Kingfisher/xc575558_17149.ogg,xc575558_17149.ogg,Collared Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc575558_17149.wav,2
train/Collared Kingfisher/xc756488_51836.ogg,xc756488_51836.ogg,Collared Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc756488_51836.wav,2
train/Collared Kingfisher/xc940167_7029.ogg,xc940167_7029.ogg,Collared Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc940167_7029.wav,2
train/Collared Kingfisher/xc631904_7332.ogg,xc631904_7332.ogg,Collared Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc631904_7332.wav,2
train/Collared Kingfisher/xc575559_3227.ogg,xc575559_3227.ogg,Collared Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc575559_3227.wav,2
train/Collared Kingfisher/xc151135_1442.ogg,xc151135_1442.ogg,Collared Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc151135_1442.wav,2
train/Collared Kingfisher/xc177320_3317.ogg,xc177320_3317.ogg,Collared Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc177320_3317.wav,2
train/Collared Kingfisher/xc403728_2749.ogg,xc403728_2749.ogg,Collared Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc403728_2749.wav,2
train/Collared Kingfisher/xc896209_45170.ogg,xc896209_45170.ogg,Collared Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc896209_45170.wav,2
val/Collared Kingfisher/xc179372_3114.ogg,xc179372_3114.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc179372_3114.wav,2
val/Collared Kingfisher/xc575559_48142.ogg,xc575559_48142.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc575559_48142.wav,2
val/Collared Kingfisher/xc293219_56430.ogg,xc293219_56430.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc293219_56430.wav,2
val/Collared Kingfisher/xc164693_7061.ogg,xc164693_7061.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc164693_7061.wav,2
val/Collared Kingfisher/xc36965_7835.ogg,xc36965_7835.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc36965_7835.wav,2
val/Collared Kingfisher/xc151135_35045.ogg,xc151135_35045.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc151135_35045.wav,2
val/Collared Kingfisher/xc481276_11818.ogg,xc481276_11818.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc481276_11818.wav,2
val/Collared Kingfisher/xc295158_1180.ogg,xc295158_1180.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc295158_1180.wav,2
val/Collared Kingfisher/xc151136_117334.ogg,xc151136_117334.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc151136_117334.wav,2
val/Collared Kingfisher/xc177320_26661.ogg,xc177320_26661.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc177320_26661.wav,2
val/Collared Kingfisher/xc151642_31000.ogg,xc151642_31000.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc151642_31000.wav,2
val/Collared Kingfisher/xc403727_1327.ogg,xc403727_1327.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc403727_1327.wav,2
val/Collared Kingfisher/xc1003558_25062.ogg,xc1003558_25062.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc1003558_25062.wav,2
val/Collared Kingfisher/xc894014_13208.ogg,xc894014_13208.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc894014_13208.wav,2
val/Collared Kingfisher/xc164693_10828.ogg,xc164693_10828.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc164693_10828.wav,2
val/Collared Kingfisher/xc177320_36690.ogg,xc177320_36690.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc177320_36690.wav,2
val/Collared Kingfisher/xc977991_9274.ogg,xc977991_9274.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc977991_9274.wav,2
val/Collared Kingfisher/xc1005526_696.ogg,xc1005526_696.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc1005526_696.wav,2
val/Collared Kingfisher/xc631904_13463.ogg,xc631904_13463.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc631904_13463.wav,2
val/Collared Kingfisher/xc896209_338.ogg,xc896209_338.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc896209_338.wav,2
val/Collared Kingfisher/xc448094_29326.ogg,xc448094_29326.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc448094_29326.wav,2
val/Collared Kingfisher/xc823277_9071.ogg,xc823277_9071.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc823277_9071.wav,2
val/Collared Kingfisher/xc894014_22208.ogg,xc894014_22208.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc894014_22208.wav,2
val/Collared Kingfisher/xc1075899_27087.ogg,xc1075899_27087.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc1075899_27087.wav,2
val/Collared Kingfisher/xc448094_23393.ogg,xc448094_23393.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc448094_23393.wav,2
val/Collared Kingfisher/xc166850_6327.ogg,xc166850_6327.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc166850_6327.wav,2
val/Collared Kingfisher/xc217355_651.ogg,xc217355_651.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc217355_651.wav,2
val/Collared Kingfisher/xc823277_3071.ogg,xc823277_3071.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc823277_3071.wav,2
val/Collared Kingfisher/xc1005533_3021.ogg,xc1005533_3021.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc1005533_3021.wav,2
val/Collared Kingfisher/xc369567_3642.ogg,xc369567_3642.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc369567_3642.wav,2
val/Collared Kingfisher/xc621232_3000.ogg,xc621232_3000.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc621232_3000.wav,2
val/Collared Kingfisher/xc1005530_11896.ogg,xc1005530_11896.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc1005530_11896.wav,2
val/Collared Kingfisher/xc805862_39.ogg,xc805862_39.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc805862_39.wav,2
val/Collared Kingfisher/xc152653_24.ogg,xc152653_24.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc152653_24.wav,2
val/Collared Kingfisher/xc356241_33739.ogg,xc356241_33739.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc356241_33739.wav,2
val/Collared Kingfisher/xc756488_28504.ogg,xc756488_28504.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc756488_28504.wav,2
val/Collared Kingfisher/xc36965_25910.ogg,xc36965_25910.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc36965_25910.wav,2
val/Collared Kingfisher/xc86946_6653.ogg,xc86946_6653.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc86946_6653.wav,2
val/Collared Kingfisher/xc481276_4076.ogg,xc481276_4076.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc481276_4076.wav,2
val/Collared Kingfisher/xc448094_487.ogg,xc448094_487.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc448094_487.wav,2
val/Collared Kingfisher/xc798838_3627.ogg,xc798838_3627.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc798838_3627.wav,2
val/Collared Kingfisher/xc290554_18811.ogg,xc290554_18811.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc290554_18811.wav,2
val/Collared Kingfisher/xc448094_9803.ogg,xc448094_9803.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc448094_9803.wav,2
val/Collared Kingfisher/xc631904_20881.ogg,xc631904_20881.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc631904_20881.wav,2
val/Collared Kingfisher/xc369564_4575.ogg,xc369564_4575.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc369564_4575.wav,2
val/Collared Kingfisher/xc151135_12240.ogg,xc151135_12240.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc151135_12240.wav,2
val/Collared Kingfisher/xc266476_857.ogg,xc266476_857.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc266476_857.wav,2
val/Collared Kingfisher/xc804558_65757.ogg,xc804558_65757.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc804558_65757.wav,2
val/Collared Kingfisher/xc181238_5041.ogg,xc181238_5041.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc181238_5041.wav,2
val/Collared Kingfisher/xc762343_1028.ogg,xc762343_1028.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc762343_1028.wav,2
val/Collared Kingfisher/xc152653_6113.ogg,xc152653_6113.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc152653_6113.wav,2
val/Collared Kingfisher/xc977991_15810.ogg,xc977991_15810.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc977991_15810.wav,2
val/Collared Kingfisher/xc69653_13852.ogg,xc69653_13852.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc69653_13852.wav,2
val/Collared Kingfisher/xc1005533_6021.ogg,xc1005533_6021.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc1005533_6021.wav,2
val/Collared Kingfisher/xc179372_114.ogg,xc179372_114.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc179372_114.wav,2
val/Collared Kingfisher/xc805862_19249.ogg,xc805862_19249.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc805862_19249.wav,2
val/Collared Kingfisher/xc204535_1454.ogg,xc204535_1454.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc204535_1454.wav,2
val/Collared Kingfisher/xc724545_3949.ogg,xc724545_3949.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc724545_3949.wav,2
val/Collared Kingfisher/xc481276_21164.ogg,xc481276_21164.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc481276_21164.wav,2
val/Collared Kingfisher/xc978467_27229.ogg,xc978467_27229.ogg,Collared Kingfisher,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc978467_27229.wav,2
test/Collared Kingfisher/xc1051597_0.ogg,xc1051597_0.ogg,Collared Kingfisher,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc1051597_0.wav,2
test/Collared Kingfisher/xc825797_26934.ogg,xc825797_26934.ogg,Collared Kingfisher,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc825797_26934.wav,2
test/Collared Kingfisher/xc782696_10711.ogg,xc782696_10711.ogg,Collared Kingfisher,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc782696_10711.wav,2
test/Collared Kingfisher/xc369567_9832.ogg,xc369567_9832.ogg,Collared Kingfisher,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc369567_9832.wav,2
test/Collared Kingfisher/xc290555_18108.ogg,xc290555_18108.ogg,Collared Kingfisher,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc290555_18108.wav,2
test/Collared Kingfisher/xc825797_35205.ogg,xc825797_35205.ogg,Collared Kingfisher,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc825797_35205.wav,2
test/Collared Kingfisher/xc290555_3108.ogg,xc290555_3108.ogg,Collared Kingfisher,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/Collared Kingfisher/xc290555_3108.wav,2
